Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Rolling_Mean,Rolling_Std,Z_Score,Bollinger_High,Bollinger_Low,RSI,SMA_50,EMA_50,MACD,ATR
2024-02-01 00:00:00-05:00,183.09303209854838,186.03859323945602,182.9238626911125,185.94903564453125,64885400,0.0,0.0,187.04266662597655,4.4844813031064215,-0.24387011730603889,196.0116292321894,178.0737040197637,47.1192175098854,,186.26303901828143,,3.317704313157777
2024-02-02 00:00:00-05:00,178.9831513103476,186.41673495449575,178.3761245608121,184.94395446777344,102518000,0.0,0.0,187.23870620727538,4.28892340292397,-0.5350414367245407,195.81655301312333,178.66085940142744,44.940056584498414,,186.21131021237917,,3.655054747481055
2024-02-05 00:00:00-05:00,187.23272451786957,188.32736786854025,184.9339886658605,186.7650146484375,69668800,0.0,0.0,187.5621208190918,3.9699113050192207,-0.20078689658544985,195.50194342913025,179.62229820905335,49.497410171254366,,186.23302411183244,,3.636363637138104
2024-02-06 00:00:00-05:00,185.94902917871246,188.38708201253658,185.8594715869018,188.37713623046875,43490800,0.0,0.0,187.74820938110352,3.913311703179709,0.1607147339820139,195.57483278746295,179.9215859747441,53.191124858939666,,186.31710694001427,,3.5571669791735805
2024-02-07 00:00:00-05:00,189.71060210551596,190.118606941087,187.69049986083044,188.48660278320312,53439000,0.0,0.0,187.9606689453125,3.827070495394003,0.13742465379814583,195.6148099361005,180.3065279545245,53.4401422475025,,186.40218520837462,0.5302194522950856,3.47651984353665
2024-02-08 00:00:00-05:00,188.46670752859183,188.61597019246477,186.4366593779137,187.4019317626953,40962000,0.0,0.0,188.066650390625,3.7780307036437675,-0.175943151358879,195.62271179791253,180.51058898333747,50.569422840023456,,186.44139095560288,0.4634522860729646,3.383862055751965
2024-02-09 00:00:00-05:00,187.96985257532495,189.30503301755343,187.3222021069975,188.1691436767578,45155200,0.24,0.0,188.24084701538087,3.693281869784821,-0.019414531885493528,195.62741075495052,180.8542832758112,52.51256182754324,,186.50914596427563,0.4670624106837238,3.283788402523676
2024-02-12 00:00:00-05:00,187.74067569026312,187.98977434952795,186.11654756664825,186.47525024414062,41781900,0.0,0.0,188.31392974853514,3.640139144567875,-0.5051124232814984,195.59420803767088,181.0336514593994,48.02386075244974,,186.50781672034879,0.32944280530463743,3.195846095922668
2024-02-13 00:00:00-05:00,185.10024282819998,185.53865891732192,182.84838113476025,184.37286376953125,56529500,0.0,0.0,188.39583435058594,3.5245938654147246,-1.1413997568713712,195.4450220814154,181.34664661975648,43.099591560094765,,186.42409307521868,0.05015510163076442,3.22663345402679
2024-02-14 00:00:00-05:00,184.6518638454696,184.8610982078661,181.78224238811126,183.48606872558594,54630500,0.0,0.0,188.48066787719728,3.3744343904566767,-1.4801292820321805,195.22953665811062,181.73179909628394,41.18144543912012,,186.30887643405663,-0.23997310391709448,3.2160779087216507
2024-02-15 00:00:00-05:00,182.88824837462906,183.82486181575325,180.69618309757163,183.19712829589844,65434500,0.0,0.0,188.2550048828125,3.573685445576033,-1.415311074223209,195.40237577396456,181.10763399166044,40.5482318954948,,186.18684709530532,-0.48759616984659715,3.2098351093973627
2024-02-16 00:00:00-05:00,182.75870865343296,184.18356093832674,181.015017979917,181.6527099609375,49701400,0.0,0.0,187.80633468627929,3.8154489769138826,-1.6128179835651035,195.43723264010706,180.17543673245152,37.251150856346605,,186.00903779591835,-0.7992476565421214,3.206885670041104
2024-02-20 00:00:00-05:00,181.13456200161647,181.7722539176,179.3510224128385,180.9053955078125,53665600,0.0,0.0,187.2043670654297,3.9106315119121744,-1.6107300159654256,195.02563008925404,179.38310404160535,35.73690045023493,,185.80889496109066,-1.0939256420196273,3.150767515378277
2024-02-21 00:00:00-05:00,181.28405435734408,182.23062628266825,180.00867035619171,181.66268920898438,41529700,0.0,0.0,186.57607879638672,3.727883571643759,-1.318010472423595,194.03184593967424,179.1203116530992,38.466598284114994,,185.6462986570865,-1.2519214249410595,3.0844238304567244
2024-02-22 00:00:00-05:00,182.81848586019305,184.29316088677606,181.8021742653834,183.7052764892578,52292200,0.0,0.0,186.08375396728516,3.3933272219833497,-0.7009278275960561,192.87040841125187,179.29709952331845,45.2248926726184,,185.57018014070107,-1.198498948462344,3.0519986766949363
2024-02-23 00:00:00-05:00,184.3429666556088,184.37285727847149,181.57299077597804,181.86195373535156,45119700,0.0,0.0,185.51568222045898,3.0708632968094838,-1.1898049935676114,191.65740881407794,179.37395562684003,40.86311890176811,,185.42475949735405,-1.290031313943473,3.033989235680544
2024-02-26 00:00:00-05:00,181.5829745492965,182.10108884357552,179.99869543060538,180.50686645507812,40867400,0.0,0.0,184.96692962646483,2.92577925000446,-1.5244018055633926,190.81848812647377,179.1153711264559,37.9643590857865,,185.23190094667657,-1.4551416247673785,2.9674466769155154
2024-02-27 00:00:00-05:00,180.4470750372319,183.25690001064538,178.9126187804792,181.9715576171875,54318900,0.0,0.0,184.5257438659668,2.653233099040734,-0.962669374847901,189.83221006404827,179.21927766788534,42.696174677246496,,185.10404434552015,-1.4510772841361472,3.0657920021477065
2024-02-28 00:00:00-05:00,181.85199678307725,182.45979817680953,179.48058766314844,180.76593017578125,48953900,0.0,0.0,184.20787658691407,2.7059535394739314,-1.2719902100765457,189.61978366586192,178.79596950796622,39.9921360837616,,184.93392222121668,-1.5275318868405634,3.059607610112948
2024-02-29 00:00:00-05:00,180.61647239906964,181.91178855608587,178.88274013933005,180.0983428955078,136682600,0.0,0.0,184.0377426147461,2.855569069114146,-1.379549793365832,189.74888075297437,178.32660447651782,38.53674871095949,,184.74429165942416,-1.623279271581339,3.057424810587438
2024-03-01 00:00:00-05:00,178.9026640457765,179.87912655443867,176.74048946042234,179.01226806640625,73488000,0.0,0.0,183.69090423583984,3.027311084373202,-1.545475849371552,189.74552640458623,177.63628206709345,36.22695991598253,,184.5195064204823,-1.7664345676845414,3.0788839980515834
2024-03-04 00:00:00-05:00,175.51490641269265,176.26220237846417,173.16341449891394,174.4687042236328,81510100,0.0,0.0,183.16714172363282,3.642728376161443,-2.3878907790445982,190.4525984759557,175.88168497130994,28.524397186948022,,184.1253573147235,-2.220912504309325,3.27673896729735
2024-03-05 00:00:00-05:00,170.14434479927544,171.4197287337638,169.00845550750375,169.50665283203125,95132400,0.0,0.0,182.3042236328125,4.650363002087909,-2.7519509326552405,191.60494963698832,173.00349762863667,22.81833383219184,,183.55207478599047,-2.9475085770142186,3.4327039493567577
2024-03-06 00:00:00-05:00,170.44326190896186,170.6226208472031,168.0718378391885,168.51025390625,68587700,0.0,0.0,181.31087951660157,5.353554292572507,-2.3910517967681946,192.0179881017466,170.60377093145655,21.872165154591443,,182.9621994573732,-3.5626739776058685,3.369709596403747
2024-03-07 00:00:00-05:00,168.5401544147667,170.1144598371159,167.8825454793763,168.3907012939453,71765100,0.0,0.0,180.30608444213868,5.80289431313995,-2.0533517422870227,191.91187306841857,168.7002958158588,21.75560067771427,,182.39076815684663,-4.013577859078282,3.2884385079277374
2024-03-08 00:00:00-05:00,168.39069767067738,173.0737495355564,168.33091642363513,170.1144561767578,76114600,0.0,0.0,179.44171066284179,5.975271245445505,-1.5609759127158336,191.39225315373278,167.4911681719508,27.73558513868906,,181.90934415762746,-4.183603839847052,3.3923238367844184
2024-03-11 00:00:00-04:00,172.31649942978052,173.75131021022753,171.42970876738985,172.12718200683594,60139500,0.0,0.0,178.6396125793457,5.816675114713821,-1.1196139450931293,190.27296280877334,167.00626234991807,34.07155923881655,,181.52572995563563,-4.108579355829505,3.4097902794047967
2024-03-12 00:00:00-04:00,172.52572483722957,173.40255698056936,170.39344092810595,172.60543823242188,59825400,0.0,0.0,177.94612197875978,5.6579517243461135,-0.9439252942645285,189.26202542745202,166.63021853006754,35.51828487977126,,181.17591459394097,-3.964826578494609,3.381170691766126
2024-03-13 00:00:00-04:00,172.14711771653415,172.56560166885345,170.14435462584885,170.51303100585938,52488700,0.0,0.0,177.25313034057618,5.678115976179305,-1.1870309382535869,188.60936229293478,165.89689838821758,32.19011028369944,182.97989166259765,180.75776229636915,-3.973932225966621,3.315450185680905
2024-03-14 00:00:00-04:00,172.28659461404473,173.68154097803347,171.42969464651588,172.3762664794922,72913500,0.0,0.0,176.6976402282715,5.578822336822509,-0.7746032205142067,187.85528490191652,165.53999555462647,37.781028730507096,182.73271728515624,180.4290761859034,-3.7871451344828984,3.304954456144704
2024-03-15 00:00:00-04:00,170.55286572568298,171.9976348876953,169.67603359258842,171.9976348876953,121664700,0.0,0.0,176.13766555786134,5.452750088769631,-0.759255532119975,187.0431657354006,165.23216538032207,37.11140429345511,182.505634765625,180.09843142911092,-3.627847852073671,3.2617600583417796
2024-03-18 00:00:00-04:00,174.93702524630143,177.06930930187292,172.89441306506424,173.09368896484375,75604200,0.0,0.0,175.70971450805663,5.331655335877981,-0.49065916275739446,186.3730251798126,165.04640383630067,40.4042589203801,182.34704528808595,179.8237356461985,-3.3742647801904866,3.3910396551871957
2024-03-19 00:00:00-04:00,173.71144297319321,175.9732631292534,172.40616838919217,175.44517517089844,55215200,0.0,0.0,175.43670349121095,5.189506636598133,0.0016324634075508293,185.81571676440723,165.05769021801467,46.83580043522822,182.2500143432617,179.65202739226515,-2.9495524791700802,3.4036150183924847
2024-03-20 00:00:00-04:00,175.08647190626633,178.0258331298828,174.45873840154812,178.0258331298828,53423100,0.0,0.0,175.25486068725587,5.020840575019871,0.5518941303201955,185.29654183729562,165.21317953721612,52.84971027750719,182.1174237060547,179.58825506825016,-2.3773230901419993,3.415292140531214
2024-03-21 00:00:00-04:00,176.41168117904223,176.8500972709565,170.22406352502733,170.7521514892578,106181300,0.0,0.0,174.60720443725586,4.6985084534029715,-0.8204844124960469,184.0042213440618,165.21018753044993,39.34151711821245,181.84771850585938,179.24174120240733,-2.4821399322907496,3.728611959411519
2024-03-22 00:00:00-04:00,171.14074502028382,172.42610267352754,169.44687710249696,171.65887451171875,71106600,0.0,0.0,174.09705047607423,4.414687047003906,-0.5522873849031235,182.92642457008205,165.2676763820664,41.35384718746807,181.57524993896484,178.94437388120386,-2.4636437135808933,3.6750843602414522
2024-03-25 00:00:00-04:00,169.9550500090239,171.32010587263267,168.83907761478048,170.23403930664062,54288300,0.0,0.0,173.58340911865236,4.22312143391398,-0.7931028895154315,182.0296519864803,165.1371662508244,39.15560140263088,181.28622650146485,178.60279213318177,-2.534738729941722,3.6139923985769395
2024-03-26 00:00:00-04:00,169.38709229314748,170.80197088667242,168.96860836017046,169.09814453125,57388400,0.0,0.0,172.93973846435546,3.8411255424718265,-1.0001219409853837,180.62198954929912,165.2574873794118,37.44664346222275,180.96791748046874,178.23006085467463,-2.6521667307690677,3.4868045505715837
2024-03-27 00:00:00-04:00,169.79562681694486,172.97412838637234,169.4967053620682,172.68516540527344,60273300,0.0,0.0,172.53570022583008,3.370782011423338,0.044341395835395744,179.27726424867677,165.7941362029834,45.531355057733606,180.76692535400392,178.01261397430596,-2.427800488124575,3.514603072325209
2024-03-28 00:00:00-04:00,171.13077090878156,171.60903605513778,169.89523614327186,170.8617401123047,65672700,0.0,0.0,172.07387008666993,2.876621673219428,-0.42137274624947846,177.8271134331088,166.32062674023106,42.5226928739107,180.5483721923828,177.73218754834514,-2.369806156282408,3.4628406573020927
2024-04-01 00:00:00-04:00,170.5728137058907,170.6325949561908,168.86897205345468,169.4169921875,46240500,0.0,0.0,171.5941062927246,2.4228980087159284,-0.8985578829124616,176.43990231015647,166.74831027529274,40.253085095214374,180.18250427246093,177.40610145576298,-2.4126132104499334,3.357835471698372
2024-04-02 00:00:00-04:00,168.47041766713258,168.72947481572177,167.62347609078947,168.2312774658203,49329500,0.0,0.0,171.282234954834,2.434816434006735,-1.253054417738189,176.15186782284746,166.41260208682053,38.4397286472891,179.73460754394532,177.04630443654955,-2.5132442624764337,3.246098373484955
2024-04-03 00:00:00-04:00,168.1814453345995,170.0646306043195,167.97221097339488,169.03834533691406,47691700,0.0,0.0,171.25881958007812,2.454959249591788,-0.9044851736472955,176.1687380792617,166.34890108089456,40.40756803407519,179.2564794921875,176.73226682479915,-2.499063811954386,3.163692749016359
2024-04-04 00:00:00-04:00,169.67605100414067,171.30017927084614,168.21136474609375,168.21136474609375,53704400,0.0,0.0,171.2438751220703,2.4734120306220797,-1.2260433516262392,176.19069918331448,166.29705106082613,39.03078241150494,178.7361376953125,176.39811380210483,-2.5254443743520767,3.158344304426076
2024-04-05 00:00:00-04:00,168.97855588471026,169.77567460225572,168.3408639514289,168.96859741210938,42055200,0.0,0.0,171.27276992797852,2.4414961327569196,-0.9437543172625409,176.15576219349236,166.38977766246467,41.01267899470921,178.2444741821289,176.10676021818344,-2.456926888635593,3.0444847009786398
2024-04-08 00:00:00-04:00,168.42059262733576,168.58997789957206,167.6334475147346,167.84268188476562,37425500,0.0,0.0,171.1591812133789,2.548714116190547,-1.3012441479981693,176.25660944576,166.0617529809978,38.983535580025645,177.7368600463867,175.78267871491215,-2.4650625542739135,2.922389357864078
2024-04-09 00:00:00-04:00,168.09176931793073,169.46679875844995,167.74304032326918,169.0582733154297,42451200,0.0,0.0,171.0057357788086,2.5795634851761964,-0.7549581448839167,176.164862749161,165.8466088084562,42.302612070438784,177.2883871459961,175.51897654238343,-2.3463745137464116,2.836772863386699
2024-04-10 00:00:00-04:00,168.19142141332685,168.48036917466098,166.50751200767976,167.1750946044922,49709300,0.0,0.0,170.7342185974121,2.68591981674254,-1.3251043351087064,176.1060582308972,165.36237896392703,38.78295977882268,176.81598358154298,175.19176548599555,-2.376871079860962,2.8163434665555007
2024-04-11 00:00:00-04:00,167.73307888899373,174.8274194382653,167.55373514215378,174.40892028808594,91070300,0.0,0.0,170.92901306152345,2.807553260283587,1.2394803958985228,176.54411958209062,165.31390654095628,54.45792477521716,176.56169647216797,175.16106567431282,-1.7966202314889586,3.161770707071045
2024-04-12 00:00:00-04:00,173.63173034934167,177.71695459263955,173.58192277868224,175.91348266601562,101593300,0.0,0.0,171.10587387084962,3.0077929549931754,1.5983842196268834,177.12145978083598,165.09028796086326,56.92824719266108,176.40994567871093,175.19057222300705,-1.2015113687815813,3.2312893575629213
2024-04-15 00:00:00-04:00,174.72777001691693,175.993195505436,171.87808065130085,172.06739807128906,73531800,0.0,0.0,171.1093620300293,3.0089218078889184,0.31839845048413706,177.12720564580715,165.09151841425145,49.531872747323995,176.1323129272461,175.06809480529262,-1.0283757161681422,3.2944197501752237
2024-04-16 00:00:00-04:00,171.1307833718662,173.13353117115574,167.6633342016507,168.7693328857422,73711200,0.0,0.0,170.8931442260742,3.014192557593079,-0.7046037370711151,176.92152934126037,164.86475911088806,44.225596425427426,175.80882049560546,174.8210845339377,-1.1441022627833775,3.4498324086987813
2024-04-17 00:00:00-04:00,168.99849837401,170.0347421275801,167.39430236816406,167.39430236816406,50901200,0.0,0.0,170.4906005859375,2.9100719803945982,-1.0639936876590892,176.3107445467267,164.6704566251483,42.19597996610101,175.42140625,174.5298381744956,-1.3314220512741315,3.392018648035728
2024-04-18 00:00:00-04:00,167.4241802492927,168.0319815519269,165.94952052629202,166.437744140625,43122900,0.0,0.0,169.91119613647462,2.447701233534798,-1.4190669793606714,174.80659860354422,165.015793669405,40.79344274847586,174.98261840820314,174.21250115355951,-1.539316307687102,3.2984788178642384
2024-04-19 00:00:00-04:00,165.610765092168,165.80006730864108,163.48843957599198,164.40512084960938,67772100,0.0,0.0,169.59384460449218,2.728302002369443,-1.9018142970890175,175.05044860923107,164.13724059975328,37.90990165860153,174.50098876953126,173.827898004385,-1.8468009442433697,3.2735377997762947
2024-04-22 00:00:00-04:00,164.92325754431266,166.65697461863107,164.17596150778874,165.24209594726562,48116400,0.0,0.0,169.27300567626952,2.8473775562344046,-1.415656915668987,174.96776078873833,163.5782505638007,39.79699877055528,174.05779205322267,173.49119988449797,-1.9998943019118371,3.2169288934238685
2024-04-23 00:00:00-04:00,164.75386398167788,166.44773187185876,164.32540636965405,166.2982635498047,49537800,0.0,0.0,169.07621688842772,2.9127181061054523,-0.9537323000121668,174.90165310063864,163.2507806762168,42.18490957059167,173.62037445068358,173.20912394980414,-2.012795735758232,3.1387429369082147
2024-04-24 00:00:00-04:00,165.93957460997115,168.68963384433354,165.61077772251915,168.41064453125,48251800,0.0,0.0,169.04184188842774,2.9165000787323967,-0.21642288364075013,174.87484204589254,163.20884173096294,46.73544356297959,173.2590823364258,173.02094828633142,-1.8314568294455569,3.134465307258656
2024-04-25 00:00:00-04:00,168.91879363485126,169.9949017439694,167.54376407257087,169.27749633789062,50558300,0.0,0.0,168.8714584350586,2.789214167987918,0.1455743009956575,174.44988677103444,163.29303009908276,48.525913745363425,172.95717498779297,172.87414624913765,-1.599360313378014,3.085656190411504
2024-04-26 00:00:00-04:00,169.26751639469646,170.72224396978115,168.57002802452664,168.68960571289062,44838400,0.0,0.0,168.7628517150879,2.7496462804906816,-0.026638336253270615,174.26214427606925,163.26355915410653,47.36311280356345,172.66124572753907,172.71004662026522,-1.4461892430871615,3.018981887186005
2024-04-29 00:00:00-04:00,172.74492977704497,175.39534310552878,172.47591417733986,172.8744659423828,68169400,0.0,0.0,168.93572540283202,2.8976424559383296,1.359291423784488,174.73101031470867,163.14044049095537,55.531768911808854,172.45479248046874,172.71649443681886,-0.9758676256281831,3.2823215661468725
2024-04-30 00:00:00-04:00,172.70508045160457,174.35909916149876,169.38708455902474,169.7158966064453,65934800,0.0,0.0,169.00995635986328,2.897662576684342,0.24362403416542902,174.80528151323196,163.2146312064946,49.31158128798543,172.21605621337892,172.59882393366698,-0.8482266743532989,3.403013925884526
2024-05-01 00:00:00-04:00,168.96859497944865,172.0873148851987,168.5002883097745,168.68960571289062,50383100,0.0,0.0,168.9925193786621,2.8985319096574926,-0.10450589305648818,174.7895831979771,163.19545555934712,47.4517277262009,171.97174041748048,172.4455212583424,-0.8204260382322843,3.4161576865659313
2024-05-02 00:00:00-04:00,171.8880442050533,172.7947670308616,170.27388965643632,172.4061737060547,94214900,0.0,0.0,169.20225982666017,2.989378298252229,1.0717659525620165,175.18101642316464,163.2235032301557,54.189970893162815,171.78661010742186,172.44397821707622,-0.4928169701559284,3.4653722316662923
2024-05-03 00:00:00-04:00,185.97705638865938,186.32580059963428,182.00145144318,182.71885681152344,163224100,0.0,0.0,169.88977279663087,4.248724786028531,3.019514009728194,178.38722236868793,161.3923232245738,66.8806384568319,171.76688171386718,172.84691463254475,0.5921371282906591,4.212104707517242
2024-05-06 00:00:00-04:00,181.6925778578994,183.5358989126904,179.76952819965473,181.0548858642578,78569700,0.0,0.0,170.55038299560547,4.892113071338823,2.147232231853867,180.33460913828313,160.76615685292782,63.809037165531514,171.7507403564453,173.16879585731783,1.3026859660006664,4.180266565054274
2024-05-07 00:00:00-04:00,182.78860333233249,184.23337259597065,180.66629297548113,181.7423858642578,77305800,0.0,0.0,171.18458862304686,5.475845703052833,1.9280669715227516,182.13628002915254,160.23289721694118,64.53379153150784,171.7754507446289,173.50501507327627,1.899381654052661,4.136467497585363
2024-05-08 00:00:00-04:00,182.19076551728074,182.40997355379537,180.79580390275353,182.08116149902344,45057100,0.0,0.0,171.92989196777344,5.899431523695324,1.7207199525033856,183.7287550151641,160.1310289203828,64.90673127982866,171.77764282226562,173.84133454095263,2.3722577377322125,3.9563033656893967
2024-05-09 00:00:00-04:00,181.90182360877466,183.99425867082294,181.45344901084354,183.9045867919922,48983000,0.0,0.0,172.40467529296876,6.464485587688532,1.778936830012391,185.33364646834582,159.4757041175917,66.92283416827027,171.84041595458984,174.23597188413066,2.861168849595657,3.8551966724243973
2024-05-10 00:00:00-04:00,184.48325715706596,184.67283136158454,181.7195112814573,182.63743591308594,50759500,0.25,0.0,172.74087295532226,6.8215563424040155,1.4507778666643667,186.38398564013028,159.09776027051424,64.16412338146591,171.8911978149414,174.56544106173675,3.1105296922016237,3.790776915831743
2024-05-13 00:00:00-04:00,185.0220348889267,186.67829703001243,184.2038757983674,185.86013793945312,72044800,0.0,0.0,173.43050994873047,7.420769393257131,1.6749783387712884,188.27204873524474,158.5889711622162,67.7996621695271,172.02815521240234,175.00837035105897,3.527531885039565,3.8086400730527967
2024-05-14 00:00:00-04:00,187.0873746193062,187.87560260141976,185.87012310151908,187.00755310058594,52393600,0.0,0.0,174.34242095947266,7.921544389144995,1.5988210781812302,190.18550973776266,158.49933218118267,69.00531719666964,172.2789321899414,175.47892653731495,3.9055749049882706,3.6805561151180703
2024-05-15 00:00:00-04:00,187.48648604697289,190.2203008031565,186.9476945906926,189.2924041748047,70400000,0.0,0.0,175.43732604980468,8.409004408551775,1.6476478607752532,192.25533486690824,158.61931723270112,71.30903749337477,172.67464721679687,176.0206315427067,4.339521802264784,3.651416836357058
2024-05-16 00:00:00-04:00,190.04070957734746,190.66929452090585,189.23253763528552,189.41212463378906,52845200,0.0,0.0,176.5860450744629,8.679762186556928,1.4776994212112147,193.94556944757676,159.22652070134905,71.42886738535316,173.09268463134765,176.54578813451386,4.639605797688006,3.493226839875863
2024-05-17 00:00:00-04:00,189.08285791419516,190.3799308889647,188.7535998742954,189.44204711914062,41282900,0.0,0.0,177.83789138793946,8.635869658575906,1.3437159417613,195.10963070509126,160.56615207078767,71.46095027897093,173.51371154785156,177.0515237809698,4.824228319455756,3.359877138075395
2024-05-20 00:00:00-04:00,188.90328335886426,191.48744227389747,188.58399727816297,190.6094207763672,44361300,0.0,0.0,179.10625762939452,8.550990992508428,1.3452432773055958,196.20823961441138,162.00427564437766,72.74671594971879,173.92361083984375,177.58320601608344,5.007022457947642,3.3272748421939027
2024-05-21 00:00:00-04:00,190.65930352654095,192.295606563888,190.48968851208156,191.91647338867188,42309400,0.0,0.0,180.38716812133788,8.449577298098424,1.3644830812931512,197.28632271753472,163.48801352514104,74.15093549077802,174.31939666748048,178.14529493265553,5.197443459081569,3.218606500023369
2024-05-22 00:00:00-04:00,191.83664908760778,192.38541249371693,189.84115686495446,190.4697265625,34648500,0.0,0.0,181.4901222229004,8.241111595393049,1.0896108171401766,197.9723454136865,165.0078990321143,69.86021485637684,174.67668243408204,178.62860597696317,5.171993574018018,3.1704385806475903
2024-05-23 00:00:00-04:00,190.54955125962866,190.5695104450197,186.20936473753514,186.45880126953125,51005900,0.0,0.0,182.34918746948242,7.783863756888459,0.5279657928765727,197.91691498325935,166.7814599557055,59.56891944768546,174.99559783935547,178.93567245902466,4.773154255238296,3.255417661135944
2024-05-24 00:00:00-04:00,188.3944296603675,190.15045735054443,187.61617368042806,189.5518035888672,36294600,0.0,0.0,183.39229736328124,7.235563139316295,0.8512822163235202,197.86342364191384,168.92117108464865,63.97601292185936,175.33910858154297,179.35199132686162,4.653013614942097,3.2865775482700323
2024-05-28 00:00:00-04:00,191.07834591388357,192.56499305086223,188.6737894364844,189.56178283691406,52280100,0.0,0.0,184.2266632080078,6.913863079165943,0.7716553781608675,198.0543893663397,170.3989370496759,63.98965141829085,175.69039154052734,179.752375307648,4.506656601848334,3.3297651244205886
2024-05-29 00:00:00-04:00,189.18265440509,191.81670371975596,189.0828736970108,189.86111450195312,53068000,0.0,0.0,185.2339241027832,6.109189603796521,0.7574147635382592,197.45230331037624,173.01554489519015,64.42472479825548,176.02574005126954,180.14879645252273,4.364509825816754,3.2871983314437725
2024-05-30 00:00:00-04:00,190.33005195445256,191.74684967437963,190.2003553062749,190.85885620117188,49947900,0.0,0.0,186.34238662719727,4.825771612435154,0.9359062004377634,195.99392985206757,176.69084340232698,65.90347706951545,176.334013671875,180.56879879560702,4.282995195805853,3.1870938200853964
2024-05-31 00:00:00-04:00,191.00850903182757,192.13596695656702,189.48195877103,191.81668090820312,75158300,0.0,0.0,187.3129119873047,3.6948387846869792,1.2189351642523665,194.70258955667865,179.92323441793073,67.30834859815283,176.6098306274414,181.00989221178727,4.246729064069825,3.1490162747605117
